,Unnamed: 0,author,statement,source,target,BinaryTarget,BinaryNumTarget
1996,1996,Samantha Putterman,"Says 194 people were killed in mass shootings in 2018 while undocumented immigrants killed 83,211 people.",Facebook posts,False,FAKE,0
1997,1997,Samantha Putterman,Says a photo shows a gas-powered van towing a diesel generator that is charging an electric car.,Viral image,False,FAKE,0
1998,1998,Ciara O'Rourke,"""If you need to call 911 but are scared to because of someone in the room dial and ask for a pepperoni pizza.""",Viral image,False,FAKE,0
1999,1999,Eric Litke,"""Elected officials draw (legislative redistricting) maps. That’s it.""",Adam Jarchow,False,FAKE,0
2000,2000,Samantha Putterman,"Says President Barack Obama made it ""legal"" for the media to ""purposely lie"" to the public when he ""quietly signed into law HR 4310 in 2012.""",Facebook posts,False,FAKE,0
2001,2001,Ciara O'Rourke,"Domino’s Pizza is giving each person who shares a Facebook post ""a coupon valid for 2 large pizzas.""",Facebook posts,False,FAKE,0
2002,2002,Ciara O'Rourke,"Instagram users must post a note or ""everything you’ve ever posted becomes public from today.""",Viral image,False,FAKE,0
2003,2003,Louis Jacobson,"""Yesterday we had the strongest dollar in the history of our country.""",Donald Trump,False,FAKE,0
2004,2004,Chris Nichols,"It ""is estimated that as many as 300,000 auto workers may be out of a job before the end of the year.""",Kamala Harris,False,FAKE,0
2005,2005,Ciara O'Rourke,"Says Hitler said, ""This year will go down in history. For the first time, a civilized nation has full gun registration! Our streets will be safer, our police more efficient, and the world will follow our lead into the future!""",Viral image,False,FAKE,0
2006,2006,John Kruzel,"""Wow, Report Just Out! Google manipulated from 2.6 million to 16 million votes for Hillary Clinton in 2016 Election!""",Donald Trump,False,FAKE,0
2007,2007,Samantha Putterman,"Quotes Thomas Jefferson as saying ""When governments fear the people, there is liberty. When the people fear the government, there is tyranny. The strongest reason for the people to retain the right to keep and bear arms is, as a last resort, to protect themselves against tyranny in government.""",Facebook posts,False,FAKE,0
2008,2008,Madlin Mekelburg,"Says after the shooting in El Paso, ""on Sunday, everyone was going to church in America, praying about this, and the next day when their kids went to school, they weren’t allowed to pray or bring it up.""",Dan Patrick,False,FAKE,0
2009,2009,Jon Greenberg,"Says Pennsylvania chemical plant and Louisiana liquified natural gas plant ""could never have happened"" without his administration.",Donald Trump,False,FAKE,0
2010,2010,Samantha Putterman,"Says a photo of Trump smiling with staff at a hospital in Dayton, Ohio, was staged and the nurses were paid actors.",Viral image,False,FAKE,0
2011,2011,Ciara O'Rourke,"A man arrested by Lubbock, Texas, police for a gun threat said ""his accomplices will be going to different Wal-Mart stores and shooting.""",Viral image,False,FAKE,0
2012,2012,Ciara O'Rourke,"""Not one Democrat called for gun control"" after a man shot at Republican lawmakers playing softball.",Viral image,False,FAKE,0
2013,2013,Daniel Funke,"Says U.S. Rep. Ilhan Omar has been ""arrested 23 times"" and is the ""daughter of (a) Somali terrorist.""",Facebook posts,False,FAKE,0
2014,2014,Ciara O'Rourke,Says that ice melting in a cup illustrates that sea levels don’t rise when icebergs melt.,Viral image,False,FAKE,0
2015,2015,Samantha Putterman,"Says Joe Biden leaked the names of SEAL Team 6’s families to al-Qaida and that he ""cannot be trusted.""",Facebook posts,False,FAKE,0
2016,2016,Ciara O'Rourke,A Fox News affiliate reported on a shooting before it happened.,Viral image,False,FAKE,0
2017,2017,Jon Greenberg,"Says Donald Trump ""asserted that immigrants would quote, ‘carve you up with a knife’.""",Joe Biden,False,FAKE,0
2018,2018,Ciara O'Rourke,"Says Bernie Sanders wants ""to make the cut off date for abortions up to 36 weeks"" because he says ""a baby at that point feels no pain and has no rights to life.""",Viral image,False,FAKE,0
2019,2019,Jon Greenberg,"Says U.S. Sen. Sherrod Brown and Dayton Mayor Nan Whaley were ""totally misrepresenting what took place inside of the hospital. Their news conference after I left for El Paso was a fraud. It bore no resemblance to what took place with those incredible people that I was so lucky to meet and spend time with.""",Donald Trump,False,FAKE,0
2020,2020,Bill McCarthy,"Says Walmart is ""one of the largest sellers of assault-style weapons.""",Stephanie Ruhle,False,FAKE,0
2021,2021,Samantha Putterman,"Old photograph shows a group of women in KKK attire holding a sign that reads ""Women of the Democrat Party.""",Viral image,False,FAKE,0
2022,2022,Samantha Putterman,"Says congressional salaries have gone up 231% over the last 30 years...Now Congress is saying they need a $4,500 raise.",Facebook posts,False,FAKE,0
2023,2023,Rachel Bluth,"""What Congress is considering would cut money that vulnerable patients rely on the most. That means seniors, children and Americans who rely on Medicaid would be hurt. … Tell Congress we can end surprise billing without shredding the safety net.""",Physicians for Fair Coverage,False,FAKE,0
2024,2024,Chris Nichols,"There are ""more gun deaths by far"" in the United States than any other country in the world.",Dianne Feinstein,False,FAKE,0
2025,2025,Louis Jacobson,"""ICE just rolled up to the school where the families are reunifying after the El Paso shooting to check citizenship papers.""",Viral image,False,FAKE,0
2026,2026,Ciara O'Rourke,"The Dayton, Ohio, shooting suspect died in 2014.",Viral image,False,FAKE,0
2027,2027,Bill McCarthy,"""Elijah Cummings’ house was broken into after Trump publicly attacked him on Twitter.""",Chelsea Handler,False,FAKE,0
2028,2028,Jon Greenberg,"Democrats ""want virtual immunity for illegal aliens who have created horrible crimes and murder.""",Donald Trump,False,FAKE,0
2029,2029,Tom Kertscher,"Says that under President Donald Trump, ""not only have we not gone after al-Qaida ... our president is supporting al-Qaida.""",Tulsi Gabbard,False,FAKE,0
2030,2030,Eric Litke,"U.S. farmers are receiving $16 billion ""out of the tariffs that we’ve gotten from China.""",Donald Trump,False,FAKE,0
2031,2031,Kiannah Sepeda-Miller,"Says ex-Lt. Gov. Evelyn Sanguinetti ""publicly did not stand in opposition to"" former Gov. Bruce Rauner’s decision to sign a bill that expanded the public funding of abortions in Illinois.",Jeanne Ives,False,FAKE,0
2032,2032,Samantha Putterman,"Says a photo showing thousands on a ship next to a crowded dock are ""Europeans trying to get to North Africa during World War II.""",Viral image,False,FAKE,0
2033,2033,Ciara O'Rourke,"Says Werner Herzog said, ""Dear America: You are waking up, as Germany once did, to the awareness that 1/3 of your people would kill another 1/3, while 1/3 watches.""",Viral image,False,FAKE,0
2034,2034,Ciara O'Rourke,Says Whoopi Goldberg kept her job and was applauded by ABC after calling Jeanine Pirro a racist slur.,Viral image,False,FAKE,0
2035,2035,Ciara O'Rourke,"Says Donald Trump said, ""Immigrants aren’t people, they’re animals.""",Viral image,False,FAKE,0
2036,2036,Daniel Funke,"""George Washington, as many don’t know, was not the first President of the United States. The first President of the United States was one John Hanson, and he was a black man.""",Bloggers,False,FAKE,0
2037,2037,Ciara O'Rourke,"Soccer players on the U.S. women’s national team ""stomped"" on the American flag.",Facebook posts,False,FAKE,0
2038,2038,Ciara O'Rourke,"A Donald Trump supporter held a sign at his rally ""mocking a dead migrant child.""",Facebook posts,False,FAKE,0
2039,2039,Jon Greenberg,"Says Robert Mueller ""didn’t follow the special counsel regulations. It clearly says write a confidential report about decisions reached. Nowhere in here does it say write a report about decisions that were not reached.""",John Ratcliffe,False,FAKE,0
2040,2040,Warren Fiske,"""How many people have with a concealed carry permit have committed a crime in Virginia? ...The answer is zero.""",Bill Stanley,False,FAKE,0
2041,2041,Bill McCarthy,"""Fox ‘News’ just announced that they will not air Mueller’s testimony about his report, which they claim ‘exonerates’ Trump.""",Occupy Democrats,False,FAKE,0
2042,2042,Eric Litke,"""Mexico, they took 30% of our automobile business.""",Donald Trump,False,FAKE,0
2043,2043,Jon Greenberg,"Says Rep. Alexandria Ocasio-Cortez ""called our country and our people garbage.""",Donald Trump,False,FAKE,0
2044,2044,Ciara O'Rourke,"Says Alexandria Ocasio-Cortez ""weeps over empty parking lot.""",Viral image,False,FAKE,0
2045,2045,Duncan Agnew,"""Indiana actually has a higher gas tax than Illinois does even with the increase in (Illinois’) taxes.""",Susana Mendoza,False,FAKE,0
2046,2046,Amy Sherman,"Says that when his supporters chanted ""send her back"" about Ilhan Omar, he stopped it.",Donald Trump,False,FAKE,0
2047,2047,Samantha Putterman,"Says President Donald Trump is one of ""only three people that won the Ellis Island Award for their work within the black community.""",Facebook posts,False,FAKE,0
2048,2048,Samantha Putterman,"Says the FDA will now require sealed ice cream cartons in response to the Blue Bell ice cream licker, thus driving up the cost for consumers.",Facebook posts,False,FAKE,0
2049,2049,Samantha Putterman,"Says ""Every single person who has cancer has a pH that is too acidic,"" and claims Dr. Otto Warburg won the Nobel Prize for proving that cancer can’t survive in an alkaline-rich environment and thrives in an acidic, low oxygen environment.",Facebook posts,False,FAKE,0
2050,2050,Daniel Funke,"""I know that we’ve been blocked. People come up to me and they say, ‘Sir, I can’t get you — I can’t follow you. They make it impossible.’""",Donald Trump,False,FAKE,0
2051,2051,Daniel Funke,"""San Francisco has spent $72.5 million this fiscal year cleaning up human waste and drug paraphernalia"" and ""there are more drug users on their public needle program than high school graduates.""",Turning Point USA,False,FAKE,0
2052,2052,Louis Jacobson,"Says Rep. Ilhan Omar, D-Minn., was ""speaking about how wonderful al-Qaida is.""",Donald Trump,False,FAKE,0
2053,2053,Eric Litke,"""We won (Wisconsin in 2016) not so late in the evening — a little bit early in the evening, actually, which is even better.""",Donald Trump,False,FAKE,0
2054,2054,Bill McCarthy,"""Somebody in the Obama regime decided to get rid of"" the citizenship question in the census.",Rush Limbaugh,False,FAKE,0
2055,2055,Samantha Putterman,"Quotes George Washington as saying ""it is impossible to rightly govern a nation without God and the Bible.""",Facebook posts,False,FAKE,0
2056,2056,Jon Greenberg,"""42 percent of (Walmart’s) associates are black.""",Bernie Sanders,False,FAKE,0
2057,2057,Ciara O'Rourke,"""White man asked black friend to impregnate his wife to fight ‘white privilege.’""",Facebook posts,False,FAKE,0
2058,2058,Ciara O'Rourke,"The ""establishment media ignored"" President Donald Trump’s Fourth of July event.",Breitbart,False,FAKE,0
2059,2059,Ciara O'Rourke,"""The Nevada Gaming Commission did not find Trump ‘trustworthy’ enough for a gaming license.""",Viral image,False,FAKE,0
2060,2060,Ciara O'Rourke,"""Nearly every state that has legalized (marijuana) has also legislated that you lose your right to own a gun if you are prescribed, or buy it recreationally.""",Viral image,False,FAKE,0
2061,2061,Samantha Putterman,"Says the National Mall’s webcam was ""abruptly shut down"" and removed from the White House’s website to stop viewers from seeing the lack of attendees at president Trump’s Fourth of July event.",Facebook posts,False,FAKE,0
2062,2062,Madlin Mekelburg,"Says recent changes to Austin city policy give homeless people more rights than property owners and allow for ""homeless camps on private property, business frontage, and even public sidewalks.""",Travis County Republican Party,False,FAKE,0
2063,2063,Daniel Funke,"""Texas medical professional: Migrants quarantined with UNKNOWN disease.""",Big League Politics,False,FAKE,0
2064,2064,Samantha Putterman,"Says Facebook is removing the share button from ""Pro-Trump posts.""",Facebook posts,False,FAKE,0
2065,2065,Jon Greenberg,"""The Obama administration was begging for a meeting"" with Kim Jong Un.",Donald Trump,False,FAKE,0
2066,2066,Ciara O'Rourke,Six Flags is offering five free passes and unlimited free rides to everyone.,Facebook posts,False,FAKE,0
2067,2067,Jill Terreri,"Undocumented drivers ""have protections that US citizens don’t receive under Green light bill.""",Michael Kearns,False,FAKE,0
2068,2068,Ciara O'Rourke,"""The first slaves shipped to the American Colonies in 1619 were 100 white children from Ireland.""",Viral image,False,FAKE,0
2069,2069,Ciara O'Rourke,"Says Robert De Niro said, ""I preferred the time in America when the president and the village idiot were two different people.""",Viral image,False,FAKE,0
2070,2070,Ciara O'Rourke,There were no American flags at the first Democratic presidential debate.,Viral image,False,FAKE,0
2071,2071,Shefali Luthra,"""If you go to every hospital in this country and you ask them one question, which is, ‘How would it have been for you last year if every one of your bills were paid at the Medicare rate?’ Every single hospital administrator said they would close.""",John Delaney,False,FAKE,0
2072,2072,Samantha Putterman,"Says police are warning that a new technique by gangs is to throw eggs at your windshield and to not ""operate the wiper"" because it will ""block your vision up to 92.5%,"" forcing you to stop the car and become a victim.",Facebook posts,False,FAKE,0
2073,2073,Warren Fiske,"""Five years ago, when I took office, our state was mired in debt - a $2.4 billion debt left over by Republicans.""",Terry McAuliffe,False,FAKE,0
2074,2074,Samantha Putterman,People are attaching HIV-infected needles to gas station pump handles.,Facebook posts,False,FAKE,0
2075,2075,Kiannah Sepeda-Miller,"Says that after ""the last income tax increase in the state of Illinois, we saw the largest exodus of middle-income families.""",Bill Brady,False,FAKE,0
2076,2076,Miriam Valverde,"""When I became president, President Obama had a separation policy. I didn’t have it. He had it.""",Donald Trump,False,FAKE,0
2077,2077,Samantha Putterman,"Quotes Gene Hackman as saying that Trump could ""easily turn out to be one of the best presidents that America has ever seen.""",Facebook posts,False,FAKE,0
2078,2078,Ciara O'Rourke,A bike a boy chained to a tree in Washington state in 1914 is now a fallen soldier memorial.,Viral image,False,FAKE,0
2079,2079,Ciara O'Rourke,A retired U.S. Army sergeant faces life in prison for killing two Syrian refugees after discovering they raped his teenage daughter.,Viral image,False,FAKE,0
2080,2080,Ciara O'Rourke,"""FactCheck.org exposed Snopes.com as an extremely liberal propaganda site with an agenda to discredit anything that appears to be conservative.""",Viral image,False,FAKE,0
2081,2081,Ciara O'Rourke,"""Barack Obama said, ‘If we don’t do something about this president, I will’ at DNC fundraiser last night.""",Viral image,False,FAKE,0
2082,2082,Chris Nichols,"Says ""For the first time in our state’s history, the Pride flag has been raised at our State Capitol!!""",Gavin Newsom,False,FAKE,0
2083,2083,Ciara O'Rourke,"Says John Wayne said, ""If you don’t want an American flag flying in your town square or at your school, then why the hell are you living in the US?""",Viral image,False,FAKE,0
2084,2084,Ciara O'Rourke,"Says Michael Bloomberg said, ""I have known Trump for decades. We have traveled in the same business circles. He is known among millionaires as a con-artist and among business owners as a cheat out to stiff everyone.""",Viral image,False,FAKE,0
2085,2085,Miriam Valverde,"Says that in New Mexico, ""illegals are issued emergency welfare EBT cards with $1k a month +$200 for each child, for at least 5+ years until they see a judge.""",Brian Kolfage,False,FAKE,0
2086,2086,Bill McCarthy,"""Richard Nixon was the last president to be impeached.""",Jimmy Kimmel,False,FAKE,0
2087,2087,Louis Jacobson,"""Disease-ridden"" migrants from parts of Africa with Ebola are being ""dumped in San Antonio.""",Conservative Daily Post,False,FAKE,0
2088,2088,Samantha Putterman,"Says a viral photo shows Susan B. Anthony being ""beaten and arrested for trying to vote"" in 1872.",Viral image,False,FAKE,0
2089,2089,Tom Kertscher,"""Every day on average 500 people die from gun violence.""",Ilhan Omar,False,FAKE,0
2090,2090,Samantha Putterman,"Says six eradicated diseases such as whooping cough and the bubonic plague are making a comeback ""thanks to refugees and illegal immigrants.""",Facebook posts,False,FAKE,0
2091,2091,Kiannah Sepeda-Miller,"Says there were ""rumors floating around"" that Chicago police union officials were ""telling their officers, ‘don’t do anything. Over Memorial Day weekend, don’t intercede. If you see some criminal activity, just lay back, do nothing.’""",Lori Lightfoot,False,FAKE,0
2092,2092,Ciara O'Rourke,"""In 1921, early suffragettes often donned a bathing suit and ate pizza in large groups to annoy men…it was a custom at the time.""",Viral image,False,FAKE,0
2093,2093,Samantha Putterman,"Says swabbing a tick with a soap-soaked cotton ball is a ""safe, easy way"" to remove them from skin.",Facebook posts,False,FAKE,0
2094,2094,Ciara O'Rourke,Leaving @[4:0] as a Facebook comment can reveal if your account has been hacked.,Viral image,False,FAKE,0
2095,2095,Ciara O'Rourke,"The media was silent that ""the Colorado school shooter is a transsexual, Trump-hating, Christian-hating, leftist freak.""",Facebook posts,False,FAKE,0
2096,2096,Samantha Putterman,"Quotes Thomas Jefferson as saying that ""a government big enough to give you everything you want, is strong enough to take everything you have.""",Facebook posts,False,FAKE,0
2097,2097,Ciara O'Rourke,"Says Albert Einstein said, ""Evil is the result of what happens when man does not have God’s love present in his heart.""",Viral image,False,FAKE,0
2098,2098,Samantha Putterman,Says the lines on the signature Solo cup are actually markings to designate various measurements.,Viral image,False,FAKE,0
2099,2099,Samantha Putterman,"Says presidential candidate Sen. Kirsten Gillibrand said, ""Social Security must (be) expanded to illegal immigration, it’s their right.""",Facebook posts,False,FAKE,0
2100,2100,Jon Greenberg,"The United Kingdom is ""our largest (trading) partner.""",Donald Trump,False,FAKE,0
2101,2101,Warren Fiske,"An investigation of a racist photo ""confirmed what I said all along, that I’m not in the picture.""",Ralph Northam,False,FAKE,0
2102,2102,Stefanie Pousoulides,"Says U.S. Rep. Justin Amash ""votes more with Nancy Pelosi than he ever does with me.""",Kevin McCarthy,False,FAKE,0
2103,2103,Amy Sherman,"""California to teach kindergarteners there are 15 genders.""",Facebook posts,False,FAKE,0
2104,2104,Jill Terreri,"Says Chris Jacobs is a ""Never Trumper.""",Chris Collins,False,FAKE,0
2105,2105,Ciara O'Rourke,"""D.A.R.E. removed cannabis from its list of gateway drugs.""",Viral image,False,FAKE,0
2106,2106,Kiannah Sepeda-Miller,"Says when New York ""implemented a program"" to tax the wealthy at higher rates it saw a revenue shortfall ""because of the outward migration of their top earners.""",Mike Murphy,False,FAKE,0
2107,2107,Warren Fiske,"The ceilings of the Virginia Senate and House chambers are ""circled by gold-embossed tobacco leaves.""",Tim Kaine,False,FAKE,0
2108,2108,Ciara O'Rourke,"Says Nancy Pelosi said, ""Just because someone is here illegally doesn’t mean they broke any of our laws.""",Viral image,False,FAKE,0
2109,2109,Amy Sherman,"Ohio ""thought that our (voting) machines were so awful we got rid of them, but South Carolina bought them. This is true. South Carolina bought all the machines we got rid of because they were not effective.""",Marcia Fudge,False,FAKE,0
2110,2110,Ciara O'Rourke,"""How to Survive The Coming Ice Age"" was a Time magazine cover story in 1977.",Viral image,False,FAKE,0
2111,2111,Eric Litke,"""Wisconsin, many people may not be aware, actually has 15,000 freshwater lakes. … More than Minnesota.""",Sara Meaney,False,FAKE,0
2112,2112,Ciara O'Rourke,"""Not one Democrat showed up to listen to border officials about the dangerous situation at our border. Not one!!! NOT ONE!""",Viral image,False,FAKE,0
2113,2113,Louis Jacobson,"Says Pennsylvania Republican nominee for Congress Fred Keller ""was a 50-50 shot"" before his landslide victory.",Donald Trump,False,FAKE,0
2114,2114,Ciara O'Rourke,"""Donald Trump has been in public eye for over 30 years and he was never once accused of being racist by anyone until he decided to run against the Democrats.""",Viral image,False,FAKE,0
2115,2115,Jill Terreri,"""They didn’t even put up a fight against SALT""",Donald Trump,False,FAKE,0
2116,2116,Samantha Putterman,"Says NASA spent more than $165 million over 10 years to develop a pen that ""writes in zero gravity, upside down"" and in extreme temperatures while the ""Russians used a pencil instead.""",Facebook posts,False,FAKE,0
2117,2117,Ciara O'Rourke,"Vanilla ice cream was black until 1912, when ""white people couldn’t tolerate eating something that tasted soooooo delicious being black.""",Viral image,False,FAKE,0
2118,2118,Samantha Putterman,"Says a photo of a park covered in trash was left behind by ""environmentalists"" after an Earth Day celebration in California.",Viral image,False,FAKE,0
2119,2119,Samantha Putterman,"Says a deer became ""riddled with tumors from eating plants sprayed with Monsanto’s Roundup.""",Viral image,False,FAKE,0
2120,2120,Madlin Mekelburg,Says about 80% to 90% of people seeking asylum do not have a valid claim.,Dan Crenshaw,False,FAKE,0
2121,2121,Ciara O'Rourke,"""In 2010, Maxine Waters steered $12 million in TARP funds to her husband’s private bank account. She was indicted but served no time.""",Viral image,False,FAKE,0
2122,2122,Shefali Luthra,"""We will always protect patients with pre-existing conditions, very importantly.""",Donald Trump,False,FAKE,0
2123,2123,Louis Jacobson,"Says ""Nicolás Maduro is carrying out a genocide on his people.""",Rick Scott,False,FAKE,0
2124,2124,Ciara O'Rourke,An app called Talking Angela asks children personal questions and takes their photo.,Viral image,False,FAKE,0
2125,2125,Louis Jacobson,"Tariffs are ""paid for mostly by China, by the way, not by us.""",Donald Trump,False,FAKE,0
2126,2126,Mylana Chico,"""West Virginia spends more tax dollars on public education than all but 13 other states and the District of Columbia.""",West Virginia Republican Party,False,FAKE,0
2127,2127,Ciara O'Rourke,"Says John F. Kennedy said, ""What if we go to heaven and we, all our lives, have treated the Negro as an inferior, and God is there, and we look up and He is not white? What then is our response?""",Viral image,False,FAKE,0
2128,2128,Samantha Putterman,"Quotes Joe Biden as saying ""no ordinary American cares about constitutional rights.""",Viral image,False,FAKE,0
2129,2129,Ciara O'Rourke,"Neil Armstrong’s space boots don’t match a photo of his footprint on the moon, suggesting the moon landing was a hoax.",Viral image,False,FAKE,0
2130,2130,Ciara O'Rourke,"Says Bill de Blasio is ""banning hot dog sales to stop climate change.""",Viral image,False,FAKE,0
2131,2131,John Kruzel,"""I was always labeled as one of the most liberal members of the United States Congress.""",Joe Biden,False,FAKE,0
2132,2132,Kiannah Sepeda-Miller,"""The last time Illinois raised the minimum wage in 2006, the very next year this state lost 50,000 jobs. The prediction this time is, we’ll lose 90,000 jobs.""",Dale Righter,False,FAKE,0
2133,2133,Samantha Putterman,"Says a Roman statesman in 42 B.C. had a ""warning about Trump"" when he said 2,000 years ago that a nation ""cannot survive treason from within.""",Facebook posts,False,FAKE,0
2134,2134,Ciara O'Rourke,Says Filipino news organizations are part of a plot to discredit President Rodrigo Duterte and destabilize his government.,The Manila Times,False,FAKE,0
2135,2135,Madlin Mekelburg,"Says one year ago, ""no cities in the South had guaranteed paid sick days.""",Greg Casar,False,FAKE,0
2136,2136,Matthew Riley,Photo shows a sea of red-clad education advocates covering most of the Halifax Mall.,Mark Jewell,False,FAKE,0
2137,2137,Samantha Putterman,"Quotes President Jimmy Carter as saying ""If you don’t want your tax dollars to help the poor, then stop saying you want a country based on Christian values, because you don’t.""",Facebook posts,False,FAKE,0
2138,2138,Eric Litke,"""We suspended the (Foxconn) work around October, November last year because the weather there was snowy and icy cold.""",Terry Gou,False,FAKE,0
2139,2139,John Kruzel,"""Before 1973 it was illegal in the U.S. to profit off of health care.""",Bloggers,False,FAKE,0
2140,2140,Eric Litke,"""The poverty rate for Wisconsin families has reached the lowest rate in 22 years.""",Donald Trump,False,FAKE,0
2141,2141,Jon Greenberg,"With a late-term abortion, ""the mother meets with the doctor. They take care of the baby, they wrap the baby beautifully. And then the doctor and the mother determine whether or not they will execute the baby.""",Donald Trump,False,FAKE,0
2142,2142,Samantha Putterman,Says Mitch McConnell was cured of polio when he was a child by government-funded care and now he’s trying to take that same care away from millions of Americans,Facebook posts,False,FAKE,0
2143,2143,Samantha Putterman,"For the first time in U.S. history, a one-year-old appears in court as a defendant.",Viral image,False,FAKE,0
2144,2144,Amy Sherman,"Florida state senators ""are pushing a new government program that allows prescription drugs from China without FDA inspection.""",The Partnership for Safe Medicines,False,FAKE,0
2145,2145,Gaëlle Fournier,"""Every county in the state of Texas has a veterans court.""",Dave Griffith,False,FAKE,0
2146,2146,Louis Jacobson,"""The majority of women are minimum wage workers.""",Kamala Harris,False,FAKE,0
2147,2147,John Kruzel,"""The White House fully cooperated with the Special Counsel’s investigation.""",William Barr,False,FAKE,0
2148,2148,Louis Jacobson,"""No, we do not have laws in place protecting babies who are born alive as the result of an abortion.""",Joyce Krawiec,False,FAKE,0
2149,2149,Erica Anderson,"""The states that have passed (campus carry laws) have seen enrollment drop significantly.""",Andrew Byrd,False,FAKE,0
2150,2150,Warren Fiske,"Other than University of Virginia’s 2019 basketball team, ""We’ve not had a Virginia team even in the Final Four in over a decade. I think George Mason was the last one…""",Mark Warner,False,FAKE,0
2151,2151,Angie Drobnic,Says that the Council on American-Islamic Relations was founded in response to 9/11.,Ilhan Omar,False,FAKE,0
2152,2152,Samantha Putterman,"Quotes Thomas Homer-Dixon as saying a windmill will ""never generate as much energy as was invested building it.""",Facebook posts,False,FAKE,0
2153,2153,Paul Specht,"""North Carolina last year was second in the nation in overdose deaths""",Harry Brown,False,FAKE,0
2154,2154,Amy Sherman,"The Southern strategy is a ""myth"" that ""never happened.""",Candace Owens,False,FAKE,0
2155,2155,Ciara O'Rourke,"""Health and Human Services admits they have never conducted federally-required monitoring of vaccine safety for over 30 years.""",Viral image,False,FAKE,0
2156,2156,Samantha Putterman,"In 20 years ""there will be enough Muslim voters in the U.S. to elect the president.""",Facebook posts,False,FAKE,0
2157,2157,Samantha Putterman,"Says ""13,506 Marines have applied for White House duty"" since Trump’s inauguration. When Obama was president, ""no Marines volunteered"" but had to be ""assigned.""",Viral image,False,FAKE,0
2158,2158,Samantha Putterman,"Says President Barack Obama once said, ""The American dream is to be Donald Trump""",Facebook posts,False,FAKE,0
2159,2159,Miriam Valverde,"Says President Donald Trump said asylum seekers ""aren't people. These are animals.""",Tweets,False,FAKE,0
2160,2160,Ciara O'Rourke,"Says John F. Kennedy Jr. said, ""If my dear friend Donald Trump ever decided to sacrifice his fabulous billionaire lifestyle to become president he would be an unstoppable force for ultimate justice that Democrats and Republicans alike would celebrate.""",Viral image,False,FAKE,0
2161,2161,Samantha Putterman,Photos related to gun violence in present-day United States and the Holocaust in Nazi Germany suggest that gun control laws created or exacerbated the genocide of Jews.,Viral image,False,FAKE,0
2162,2162,Bill McCarthy,"""The previous administration under President Barack Obama really was the first time that we didn’t ask a citizenship-type question … for the first time in a century, a citizenship question was not included in 2010.""",Mark Meadows,False,FAKE,0
2163,2163,Amy Sherman,"""Puerto Rico got 91 Billion Dollars for the hurricane, more money than has ever been gotten for a hurricane before.""",Donald Trump,False,FAKE,0
2164,2164,Samantha Putterman,"""Hackers are posting sexual videos and pictures on your (Facebook) walls! You don’t see them, but your friends do, then it seems as if you posted it.""",Facebook posts,False,FAKE,0
2165,2165,Ciara O'Rourke,"Seven days before John F. Kennedy was assassinated he said, ""There’s a plot in this country to enslave every man, woman and child. Before I leave this high and noble office, I intend to expose this plot.""",Viral image,False,FAKE,0
2166,2166,Ciara O'Rourke,"""When Winston Churchill was asked to cut arts funding in favour of the war effort, he simply replied, ‘then what are we fighting for?’ """,Viral image,False,FAKE,0
2167,2167,Samantha Putterman,"Quotes Bernie Sanders as saying, ""Christianity is an insult to Muslims.""",Facebook posts,False,FAKE,0
2168,2168,Ciara O'Rourke,"""The day Al Gore was born, there were 130,000 glaciers on earth. Today, only 130,000 remain.""",Viral image,False,FAKE,0
2169,2169,Warren Fiske,"""Women in Virginia have been incarcerated at an increasingly high rate. It’s around (a) 300 percent increase in the past four or five years.""",Kaye Kory,False,FAKE,0
2170,2170,Samantha Putterman,"Quotes Adolf Hitler as saying the best way to control a people is ""to take a little of their freedom at a time.""",Facebook posts,False,FAKE,0
2171,2171,Kiannah Sepeda-Miller,"""Pritzker and Madigan want to change the constitution to allow a permanent jobs tax on middle class families.""",Ideas Illinois,False,FAKE,0
2172,2172,Samantha Putterman,"Says Islamic studies professor Tariq Ramadan said Muslims are here ""to colonize the U.S. and Canada and spread Sharia law"" and won’t ""hesitate to use violent Jihad"" if they have to.",Facebook posts,False,FAKE,0
2173,2173,Ciara O'Rourke,"Says Donna Brazile is a ""criminal.""",Viral image,False,FAKE,0
2174,2174,Julianna Rennie,"""President Trump’s wall costs less than the ObamaCare website.""",Facebook posts,False,FAKE,0
2175,2175,John Kruzel,"""The FBI said (former national security adviser Michael Flynn) wasn't lying.""",Donald Trump,False,FAKE,0
2176,2176,Ciara O'Rourke,"Says Tom Ford said about Melania Trump, ""I have no interest in dressing a glorified escort who steals speeches and has bad taste in men.""",Viral image,False,FAKE,0
2177,2177,Chris Nichols,"Says Trump administration is ""raiding money"" from military service member pensions to pay for the border wall.",Kamala Harris,False,FAKE,0
2178,2178,Ciara O'Rourke,"""President Trump signed legislation to clean up millions of tons of trash from our oceans and lakes last week.""",Viral image,False,FAKE,0
2179,2179,Ciara O'Rourke,"Says Samuel L. Jackson said, ""Maybe if we underpaid these modern mumble rappers and overpaid teachers there would be smarter people in the future and less s----- music.""",Viral image,False,FAKE,0
2180,2180,Ciara O'Rourke,"Says Joseph Stalin said, ""It is enough that the people know there was an election. The people who cast the votes decide nothing. The people who count the votes decide everything.""",Viral image,False,FAKE,0
2181,2181,Ciara O'Rourke,"""Congress quietly repealed the McCarran Warner Act of 1952 forbidding Muslims from holding office.""",Facebook posts,False,FAKE,0
